name,city,state,lat,lng
Charlotte/South Bl&SharonLakes,Charlotte,NC,35.1273,-80.8765
Kannapolis / Oregon St,Kannapolis,NC,35.4544,-80.6075
Durham / Ambridge Street,Durham,NC,36.0198,-78.8814
Durham / N. Duke Street,Durham,NC,36.0557,-78.9041
Raleigh / Maitland Dr & I-440,Raleigh,NC,35.797,-78.5848
Greensboro/N OHenry& E Cone Bl,Greensboro,NC,36.1195,-79.7519
Gastonia / S. York Rd,Gastonia,NC,35.2286,-81.1982
Durham / Kangaroo Drive,Durham,NC,36.0145,-78.9517
Pensacola / I-110 & Brent Lane,Pensacola,FL,30.4721,-87.2267
Pensacola/Creighton Rd & Davis,Pensacola,FL,30.4971,-87.2174
Jacksonville / Park Ave,Orange Park,FL,30.1871,-81.7036
Jacksonville/PhilipsHwy-Sunbem,Jacksonville,FL,30.2085,-81.5776
Clearwater / N Highland Ave,Clearwater,FL,27.9824,-82.7745
Tarpon Spings /S. Pinellas Ave, Ste I",Tarpon Springs,34689,28.1292
Orlando/S.Orange Blossom Trail,Orlando,FL,28.4931,-81.3962
N.Semoran&RedBugRd,Casselberry,FL,28.6402,-81.3235
Miami / NW 14th St,Miami,FL,25.787,-80.3722
Tarpon Springs / US Hwy 19 N.,Tarpon Springs,FL,28.125,-82.7418
Fort Myers / Page Field,Fort Myers,FL,26.5875,-81.8747
Jacksonville/ Fort Caroline Rd,Jacksonville,FL,30.3639,-81.6035
Orlando/S.Semoran Bl &CurryFrd,Orlando,FL,28.5185,-81.3086
Jacksonville / Southside Blvd,Jacksonville,FL,30.2841,-81.5606
Miami / NW 7th Ave,Miami,FL,25.8745,-80.2096
Vero Beach / S. US Hwy 1,Vero Beach,FL,27.5983,-80.3809
Ponte Vedra / Palm Valley Road,Ponte Vedra Beach,FL,30.1876,-81.3863
Miami Lakes / NW 153rd St,Miami Lakes,FL,25.912,-80.2996
Deerfield Beach/SW 10th St,Deerfield Beach,FL,26.3035,-80.1488
Apopka/S Orange Blossom Trail,Apopka,FL,28.6434,-81.4569
Davie/ S University & Stirling,Davie,FL,26.0522,-80.25
Arlington / W. Division St,Arlington,TX,32.7355,-97.158
Duncanvill/S.CedarRdg&Wheatlnd,Duncanville,TX,32.6454,-96.9246
Carrollton/GeorgeBush Hwy&I35E,Carrollton,TX,32.9825,-96.9166
Houston / Wallisville Road,Houston,TX,29.8061,-95.1801
Houston/Fondren Rd & W.Airport,Houston,TX,29.6427,-95.5086
Houston / Hwy 6N & Addicks,Houston,TX,29.8563,-95.6399
Addison / Inwood & Belt Line,Addison,TX,32.9488,-96.8306
Garland / NW Hwy & Saturn,Garland,TX,32.8651,-96.6548
Garland/Buckingham Rd & Hwy 78,Garland,TX,32.9314,-96.627
Houston/S Main / Astrodome,Houston,TX,29.6831,-95.425
Plano / Parker & K Ave,Plano,TX,33.0389,-96.6993
Houston / Bingle Rd,Houston,TX,29.8485,-95.4899
Houston/Mangum Rd,Houston,TX,29.8093,-95.4596
Houston/Westheimer/Hayes,Houston,TX,29.7457,-95.5756
Katy / I-10 & Mason Rd,Katy,TX,29.7826,-95.7283
Houston/FM1960 W,Houston,TX,30.0053,-95.4678
Webster / Friendswod/FM528 Rd,Webster,TX,29.5238,-95.1577
Houston/Loch Katrine Lane,Houston,TX,29.8458,-95.6487
Houston/Milwee & Northwest Fwy,Houston,TX,29.8221,-95.4689
Lewisville/Business121& E.Main,Lewisville,TX,33.0405,-96.9862
Richardson/ Central Expressway,Richardson,TX,32.964,-96.7228
Houston/Hwy 6 S & Beechnut St,Houston,TX,29.6944,-95.645
Houston/Westheimr Rd &Kirkwood,Houston,TX,29.7372,-95.5875
Fort Worth / Granbury Road,Fort Worth,TX,32.6468,-97.4093
Houston/Hwy59 & New Castle,Houston,TX,29.7279,-95.449
Dallas / Inwood Rd - Uptown,Dallas,TX,32.8304,-96.8252
Fort Worth/Loop820N&John T Wht,Fort Worth,TX,32.7688,-97.212
Arlington/S. Cooper & Arkansas,Arlington,TX,32.7023,-97.1201
Webster / Highway 3,Webster,TX,29.5677,-95.1487
Augusta/PeachOrchard&Bob Jones,Augusta,GA,33.4017,-82.0247
Jonesboro / Tara Blvd,Jonesboro,GA,33.5652,-84.3698
Atlanta / Briarcliff Road NE,Atlanta,GA,33.8139,-84.3351
Decatur/N Decatur Rd,Decatur,GA,33.7943,-84.2723
Douglasville/Westmorelnd&Hwy92,Douglasville,GA,33.7541,-84.7138
Doraville/McElroy Rd,Doraville,GA,33.8994,-84.2642
Roswell/Alpharetta Hwy&Hembree,Roswell,GA,34.052,-84.3334
Douglasville/Duralee Ln& Hwy92,Douglasville,GA,33.749,-84.726
Douglasville / Hwy 5, Suite F",Douglasville,30135,33.7158
Forest Park/ 4474 Jonesboro Rd,Forest Park,GA,33.6326,-84.3561
Marietta/Marietta Sq &Whitlock,Marietta,GA,33.9507,-84.5718
Marietta/Wht Water Pk&CobbPkwy, North",Marietta,30062,33.9564
Norcross / Jones Mill Rd & PIB,Norcross,GA,33.9386,-84.2453
Norcross / Dawson Blvd & I-85,Norcross,GA,33.9066,-84.2306
Forest Park/OldDixieHwy& I-285,Forest Park,GA,33.6219,-84.3848
Decatur/Covington Hwy&Memorial,Decatur,GA,33.7628,-84.2462
Alpharetta / Maxwell Road,Alpharetta,GA,34.0576,-84.3013
Milton / N. Main St,Milton,GA,34.0932,-84.2909
Atlanta/Bolton Rd & Atlanta Rd,Atlanta,GA,33.8218,-84.4569
Riverdale / Georgia Highway 85,Riverdale,GA,33.5844,-84.4119
Kennesaw/Rutledge Rd&CobbPky N,Kennesaw,GA,34.0277,-84.6378
Lawrenceville/ Buford Dr I-316,Lawrenceville,GA,33.9721,-83.9843
Hanover Park / E Lake St,Hanover Park,IL,41.9745,-88.1281
Chicago/ W.Jarvis Av & Ashland,Chicago,IL,42.0163,-87.6688
Chicago/N.Broadwy/N.of Hollywd,Chicago,IL,41.9865,-87.6595
Carol Stream / Phillips Court,Carol Stream,IL,41.9053,-88.1053
Winfield / Roosevelt Rd,Winfield,IL,41.8586,-88.1817
Schaumburg / S. Roselle Road,Schaumburg,IL,42.0095,-88.0812
Markham / S Pulaski / I 57,Tinley Park,IL,41.5953,-87.7162
Schaumburg / Palmer Dr,Schaumburg,IL,42.0726,-88.0624
Geneva / Randall Rd,Geneva,IL,41.8818,-88.3387
Naperville/ La Salle Av/ Rt 59,Naperville,IL,41.7938,-88.204
Mobile / Hillcrest Rd & Grelot,Mobile,AL,30.6635,-88.1896
Mobile / Azalea Rd,Mobile,AL,30.6552,-88.1422
Mobile / Moffett Rd,Mobile,AL,30.7222,-88.1595
Mobile / Grelot Rd & Hillcrest,Mobile,AL,30.6616,-88.1873
Mobile / Government Blvd,Mobile,AL,30.6268,-88.149
New Orleans / Tchoupitoulas,New Orleans,LA,29.9175,-90.0942
Louisville / Breckenridge Lane,Louisville,KY,38.209,-85.6277
Louisville / Bunton Road,Louisville,KY,38.1946,-85.7064
Louisville / Poplar Level Road,Louisville,KY,38.1927,-85.7083
Chesapeake/Western Branch Blvd,Chesapeake,VA,36.8631,-76.4112
Centreville / Lee Hwy & I-66,Centreville,VA,38.8354,-77.4518
Sterling/S Sterlng Bl &Shaw Rd,Sterling,VA,38.9894,-77.4282
Manassas/ Sudley Rd & Goodwill,Manassas,VA,38.7816,-77.513
Longmont/ Wedgewood Ave& Hover,Longmont,CO,40.191,-105.132
Fort Collins/S. College Ave,Fort Collins,CO,40.5033,-105.078
Colo Sprg/Acadmy&ParkmoorVlgDr,Colorado Springs,CO,38.8759,-104.758
Colo Sprg/Acadmy&Austin Bluffs,Colorado Springs,CO,38.8875,-104.761
Denver/Clinton & Florda,Denver,CO,39.6899,-104.877
Denver/Washington St,Denver,CO,39.8354,-104.977
Color Sprgs/Centennial & G.O.G,Colorado Springs,CO,38.9039,-104.861
Colo Sprg/Astrozon&Hancock,Colorado Springs,CO,38.7907,-104.764
Arvada / W. 64th Ave,Arvada,CO,39.8128,-105.156
Golden / Simms & Colfax,Golden,CO,39.7387,-105.127
Lawrence / Haskell Ave,Lawrence,KS,38.9434,-95.2237
OverlandPark / Hemlock St,Overland Park,KS,38.9012,-94.6818
Lenexa/ Long St & Santa Fe Trl,Lenexa,KS,38.9681,-94.7313
Shawnee / Hedge Lane Terr,Shawnee,KS,39.0038,-94.8569
Mission / Foxridge Dr,Mission,KS,39.0425,-94.6603
Milwaukee/W. Dean Rd & 76th St,Milwaukee,WI,43.1706,-88.002
Columbus/Morse Rd-Cleveland Av,Columbus,OH,40.0585,-82.947
Milford/BranchHillGuinea Pike,Milford,OH,39.2049,-84.2228
Fairfield/5201 Dixie Hwy III,Fairfield,OH,39.3377,-84.5315
Cincinnati / Western Hills,Cincinnati,OH,39.1442,-84.6294
Austin/N.MoPac Expwy & Parmer,Austin,TX,30.4165,-97.7067
Sandy Springs/Dunwoody&Roswell,Sandy Springs,GA,33.9963,-84.3492
Kennedale/Bowman Springs &I-20,Kennedale,TX,32.6663,-97.2245
Color Sprg/N.Powers&Constitutn,Colorado Springs,CO,38.8668,-104.721
Orlando / LB McLeod Road,Orlando,FL,28.5051,-81.4536
Jacksonville / Roosevelt Blvd,Jacksonville,FL,30.2379,-81.6953
Miami-Kendall/SW 84th St,Miami,FL,25.688,-80.4218
N.Miami Bch/69th St,Miami Beach,FL,25.8547,-80.122
Miami Beach / Dade Blvd,Miami Beach,FL,25.7929,-80.1429
Chicago/N. Natchez Ave,Chicago,IL,41.9209,-87.789
Chicago / W Cermak Rd,Chicago,IL,41.8517,-87.7379
Kansas City / State Ave,Kansas City,KS,39.1189,-94.7318
Lenexa/12100 Santa Fe Trail Dr,Lenexa,KS,38.9679,-94.7263
Waukesha/ Bluemound/ Foster Ct,Waukesha,WI,43.0385,-88.2036
Chicago / W. 47th St,Chicago,IL,41.8082,-87.7294
Carol Stream / S.Main Pl,Carol Stream,IL,41.8969,-88.1075
Carpentersvl/N. Western Ave,Carpentersville,IL,42.1144,-88.2966
Elgin / E Chicago St,Elgin,IL,42.0309,-88.2408
Elgin / Big Timber Rd,Elgin,IL,42.0584,-88.2975
Chicago / S. Pulaski Rd,Chicago,IL,41.757,-87.7191
Oswego / Ogden / Rt 30,Aurora,IL,41.7202,-88.2818
River Grove / N. 5th Ave,River Grove,IL,41.9116,-87.8406
St Charles / E. Main St,St Charles,IL,41.9221,-88.2524
Streamwood / Old Church Road,Streamwood,IL,42.0325,-88.1471
Mt Prospect / W. Central Rd,Mount Prospect,IL,42.0672,-87.9478
Sandy Springs/ Roswell & I-285,Atlanta,GA,33.9108,-84.3784
Lakewood / Hampden & Kipling,Lakewood,CO,39.6532,-105.112
Norcross/Holcomb Brdg &Hwy 141,Peachtree Corners,GA,33.9497,-84.2361
LakeForest/Bake Pkwy/Cooks Bay,Lake Forest,CA,33.6675,-117.684
Austin / Hancock Center,Austin,TX,30.2976,-97.7188
New Orleans / St. Charles Ave,New Orleans,LA,29.9361,-90.0787
Raleigh/Glenwood &Millbrook Rd,Raleigh,NC,35.863,-78.7145
Belmont / ONeill Ave,Belmont,CA,37.5227,-122.269
Oak Park/Greenfield- 8 Mile Rd,Oak Park,MI,42.4457,-83.1999
HanoverPark/Elgin O'Hare/Lake,Hanover Park,IL,41.9966,-88.1661
Tracy / W. 11th Street,Tracy,CA,37.7403,-121.445
Phoenix /N.35th Ave&UnionHills,Phoenix,AZ,33.6532,-112.133
Florissant/NewHallFry&N.Lndbrg,Florissant,MO,38.8096,-90.301
San Antonio/ Broadway St & 410,San Antonio,TX,29.5193,-98.4611
Marietta/Kennestone &Cobb Pkwy,Marietta,GA,33.9788,-84.5502
Norcross/ Indian Trl Rd & I-85,Norcross,GA,33.9265,-84.1755
Lakewood / S.Union & W.Alemeda,Lakewood,CO,39.711,-105.134
St Louis / Wilson Ave,St Louis,MO,38.6179,-90.2839
Port Washington / Seaview Blvd,Port Washington,NY,40.8155,-73.6564
N Hollywd/ShermanWy&Lankershim,North Hollywood,CA,34.2003,-118.385
Plano / K Ave & 18th,Plano,TX,33.0288,-96.6986
Marna Del Rey / W.Jefferson Bl,Los Angeles,CA,33.979,-118.415
Farmingdale / Del Dr,Farmingdale,NY,40.7173,-73.4257
LosAngeles / W. Pico Bl,Los Angeles,CA,34.0356,-118.437
Frazer/E Whiteland & Lancaster,Frazer,PA,40.0434,-75.5275
Philadelphia/Aramingo&Wheatshf,Philadelphia,PA,39.998,-75.0892
Silver Spring/Prosperity &Tech,Silver Spring,MD,39.0581,-76.9661
Largo / Walsingham Road,Largo,FL,27.8795,-82.8293
Miami / SW 85th Ave Road,Miami,FL,25.6492,-80.3324
Tampa/W.Waters Ave & Wilsky Bl,Tampa,FL,28.0266,-82.5678
Santa Ana / 55 Fwy & McFadden,Santa Ana,CA,33.7326,-117.835
Antelope / Roseville Road,Sacramento,CA,38.7019,-121.332
Houston / 610 N.Loop W & Ella,Houston,TX,29.8118,-95.4203
Baltimore(Catonsville)/KentAve,Baltimore,MD,39.287,-76.7342
N.Richland Hills/Rufe Snow Dr,No Richland Hills,TX,32.8488,-97.2398
Hoover / John Hawkins Pkwy,Hoover,AL,33.3682,-86.8189
Old Bridge/Rte9(N.of SprngVly),Old Bridge,NJ,40.3803,-74.3077
St Charles/VeteransMemr'l Pkwy,St Charles,MO,38.7905,-90.5598
Weymouth / Main Street,Weymouth,MA,42.1537,-70.9547
Nashua / Southwood Drive,Nashua,NH,42.7881,-71.5004
Bothell / NE Bothell Way,Bothell,WA,47.753,-122.221
Rockville Centre / Merrick Rd,Rockville Centre,NY,40.6584,-73.6554
Baltimore / Russell Street,Baltimore,MD,39.2745,-76.6266
Houston/FM1960 E III,Houston,TX,30.0199,-95.3827
Baltimore(Parkville)/E.JoppaRd,Parkville,MD,39.3976,-76.5611
Bricktown / Route 70 E,Brick,NJ,40.0715,-74.1265
Danvers / 233 Newbury St,Danvers,MA,42.5809,-70.968
Waltham / Lexington Street,Waltham,MA,42.3852,-71.2381
Brea / 57 Fwy & Lambert,Brea,CA,33.9245,-117.89
Miami/SW 137th Av &SW 126th St,Miami,FL,25.6501,-80.4151
Scotch Plains / Route 22 E,Scotch Plains,NJ,40.6509,-74.4054
Santa Clarita / Via Princessa,Santa Clarita,CA,34.4032,-118.462
Chantilly / Dulles South Court,Chantilly,VA,38.9121,-77.4718
Castro Valley / 2497 Grove Way,Castro Valley,CA,37.6854,-122.071
Medford / Mystic Ave,Medford,MA,42.4038,-71.1001
Pasadena / Ritchie Hwy,Pasadena,MD,39.1208,-76.586
Malden / Eastern Ave,Malden,MA,42.4299,-71.0508
Westwood / East St,Westwood,MA,42.2237,-71.169
Sacramento / E. Stockton Blvd,Sacramento,CA,38.4586,-121.409
Timoniom(Lutherville)W Padonia,Timonium,MD,39.4558,-76.6437
Boston / Southampton Street,Boston,MA,42.331,-71.0626
Seven Corners / Arlington Blvd,Seven Corners,VA,38.8718,-77.1577
El Sobrante/San Pablo Dam Road,San Pablo,CA,37.963,-122.326
Northern Blvd & 39th St,Long Island City,NY,40.7523,-73.9224
Miramar/ Miramar & Camino Ruiz,San Diego,CA,32.8944,-117.135
Salem / Goodhue Street,Salem,MA,42.52,-70.9091
Farmingville / Horseblock Road,Farmingville,NY,40.8315,-73.0226
East Hanover / State Route 10,East Hanover,NJ,40.8057,-74.3679
Hicksville / E.Old Country Rd,Hicksville,NY,40.7652,-73.5179
Miami / NW 115th Ave,Miami,FL,25.8101,-80.3846
Owings Mills/Reisterstown&Doll,Owings Mills,MD,39.4255,-76.7881
Kapiolani Blvd,Honolulu,HI,21.2963,-157.851
Queens Village / Jamaica Ave,Queens Village,NY,40.7191,-73.734
Norristown / W.Main St,Norristown,PA,40.1352,-75.3816
Mira Mesa/Pacific Heights Blvd,San Diego,CA,32.8993,-117.189
Brooklyn / Knapp Street,Brooklyn,NY,40.5932,-73.9323
Wash DC / Bladensburg Rd NE,Washington,DC,38.912,-76.9769
Torrance / 190th & Western Ave,Gardena,CA,33.859,-118.305
Sarasota/Clark Rd & McIntoshRd,Sarasota,FL,27.2683,-82.4786
Owings Mills / S Dolfield Rd,Owings Mills,MD,39.4134,-76.7847
Gilbert/ E Chandler Heights Rd,Gilbert,AZ,33.2343,-111.719
Gilbert / S Power & Germann Rd,Gilbert,AZ,33.2807,-111.688
Coconut Creek / Wiles Rd & SR7,Coconut Creek,FL,26.2864,-80.1983
Gilbert/N Greenfield &Baseline,Gilbert,AZ,33.3778,-111.739
Richmond/W Grand Pkwy S&FM1093,Richmond,TX,29.699,-95.7767
Denver / E. 45th Ave & Havana,Denver,CO,39.7784,-104.868
Glendale/San Fernando Rd & 134,Glendale,CA,34.1528,-118.274
Georgetown/Leander Rd & I-35,Georgetown,TX,30.6189,-97.6913
Miami/SW 40th St & SW 87th Ave,Miami,FL,25.734,-80.3331
Spring/Old Holzwarth & Louetta,Spring,TX,30.0633,-95.4444
Frisco / Legacy Dr & Main St,Frisco,TX,33.1483,-96.8489
New Orleans/I-10 Service &Read,New Orleans,LA,30.0369,-89.9745
Austin / Owen-Tech Bl,Austin,TX,30.4289,-97.6715
Missouri City/Hwy 6 & Tremmel,Missouri City,TX,29.5369,-95.5272
Round Rock/Louis Henna &Grimes,Round Rock,TX,30.4856,-97.6461
Jersey City/2nd St & Warren St,Jersey City,NJ,40.722,-74.0383
Katy / FM1463 & Firethorne Rd,Katy,TX,29.7511,-95.8516
McKinney / Stacy Rd & SH121,McKinney,TX,33.1412,-96.6922
Dallas/Riverfall & Central Exp,Dallas,TX,32.89,-96.7731
Irvine/Red Hill Ave & Barranca,Irvine,CA,33.703,-117.844
Plano/Hedgcoxe Rd & Custer Rd,Plano,TX,33.086,-96.7332
Lynnwood / Mukilteo Speedway,Lynnwood,WA,47.8758,-122.276
Seattle / S Dearborn St & 13th,Seattle,WA,47.5961,-122.316
Lewisville / SH 121 & Josey Ln,Lewisville,TX,33.0663,-96.8863
Pearland/Brownstone Pl & SH518,Pearland,TX,29.5572,-95.3446
Highland Village/ Village Pkwy,Highland Village,TX,33.0855,-97.0776
Dallas/Harry Hines&MedicalDist,Dallas,TX,32.8079,-96.8315
Hicksville / S Oyster Bay Rd,Hicksville,NY,40.7625,-73.5003
Denver/Tamarac Pkwy & I225,Denver,CO,39.6365,-104.896
Sterling/Old Ox Rd & Rock Hill,Sterling,VA,38.9764,-77.4123
Irvine/Construction & Barranca,Irvine,CA,33.6925,-117.823
Mansfield/ Hwy 287 & Callender,Mansfield,TX,32.6089,-97.1554
Magnolia / Egypt Ln & FM 1488,Magnolia,TX,30.2216,-95.5632
Humble / Beltway 8 & Wilson Rd,Humble,TX,29.9367,-95.2585
Spring/Grand Pkwy & Kuykendahl,Spring,TX,30.0848,-95.5364
Katy / Clay Rd & Grand Pkwy,Katy,TX,29.8312,-95.7571
Cypress/ Fry Rd & Miramesa Dr,Cypress,TX,29.9145,-95.7273
Southlake/Mustang Ct &IraWoods,Southlake,TX,32.92,-97.1198
Cypress / US290 & Mueschke Rd,Cypress,TX,29.9826,-95.723
Richmond/W Grand PkwyS & Mason,Richmond,TX,29.6604,-95.7383
Gilbert/S Val Vista &GermannRd,Gilbert,AZ,33.2777,-111.755
Plano / Ohio Dr & Hedgcoxe Rd,Plano,TX,33.0849,-96.7939
Carson / S Avalon Bl & Alondra,Gardena,CA,33.8858,-118.265
Fort Worth/I35 &GoldenTriangle,Fort Worth,TX,32.9297,-97.3175
Parker/ Northgate Dr & Jordan,Parker,CO,39.5395,-104.794
Huntington Pk/Alameda&Florence,Huntington Park,CA,33.9767,-118.235
Cary/ NC 55 & Morrisville Pkwy,Cary,NC,35.8159,-78.8724
Plano/Tennyson Pkwy& Corporate,Plano,TX,33.0711,-96.8324
Puyallup/Meridian Ave E &162nd,Puyallup,WA,47.1081,-122.292
Huntersville/ Bryton Corp Cntr,Huntersville,NC,35.3702,-80.8268
San Jose/684 Lenfest Rd&Mabury,San Jose,CA,37.3645,-121.87
Humble/Atascocita Rd & Atasca,Humble,TX,29.9926,-95.1791
Little Elm / Witt Rd & FM 423,Frisco,TX,33.1516,-96.8925
Houston / Westheimer & Fondren,Houston,TX,29.7368,-95.5235
Broomfield/118th Ave & Main St,Broomfield,CO,39.9109,-105.073
Denver/S Parker Rd & Quebec St,Denver,CO,39.6982,-104.902
Frisco/Custer Rd & Westrdge Bl,Frisco,TX,33.1874,-96.7334
Dallas/ Chestnut St & I-30,Dallas,TX,32.7808,-96.7778
Colorado Springs/Tutt & Dublin,Colorado Springs,CO,38.9218,-104.718
Seattle/Aurora Ave N & 97th St,Seattle,WA,47.6998,-122.345
Savage/Virginia Ave & Egan Dr,Savage,MN,44.7477,-93.3841
Kingwood/Northpark Dr& Loop494,Kingwood,TX,30.0689,-95.2393
Hilltop/Central Av NE& 46.5 Av,Hilltop,MN,45.0524,-93.2482
Westlake/Townsgate &TriunfoCyn,Westlake Village,CA,34.1612,-118.833
Alexandria / S.Pickett St,Alexandria,VA,38.8032,-77.139
Modesto / Sylvan Ave,Modesto,CA,37.6889,-120.955
San Antonio / Runnels Ave,San Antonio,TX,29.4386,-98.4463
Covington / Madison & Highland,Fort Wright,KY,39.0391,-84.5293
S.Plainfield/McKinley & Durham,South Plainfield,NJ,40.5541,-74.4137
Fairfield/Route 46 W,Fairfield,NJ,40.8746,-74.3029
Las Vegas/Desert Crossing Ct,Las Vegas,NV,36.1894,-115.315
Antioch / Murfreesboro Pike,Antioch,TN,36.0321,-86.5953
Covina/Cypress St,Covina,CA,34.0703,-117.888
Compton/N Alameda St,Compton,CA,33.9193,-118.223
St Clair Shores/20250 E 9 Mile,Saint Clair Shores,MI,42.4655,-82.9133
Katy / FM1093 & Cinco Rose,Richmond,TX,29.6965,-95.8319
Melissa / Sam Rayburn Hwy,Melissa,TX,33.2945,-96.5404
Hutto / Kaatz Lane,Hutto,TX,30.5033,-97.5781
Johnston/Plainfield Pike & 295,Johnston,RI,41.7895,-71.5038
Fort Lee / Jane St & John St,Fort Lee,NJ,40.8553,-73.9789
San Antonio/TalleyRd,San Antonio,TX,29.5172,-98.7759
Timonium/Greenspring Dr,Timonium,MD,39.438,-76.6305
San Antonio/Two Creeks,San Antonio,TX,29.6817,-98.6409
Conroe/Interstate 45 N,Conroe,TX,30.3108,-95.4717
Santa Fe Springs/Imperial Hwy,Santa Fe Springs,CA,33.9167,-118.037
North Las Vegas/W Craig Rd,North Las Vegas,NV,36.2396,-115.192
Anna/W White St,Anna,TX,33.3441,-96.5768
Denton/Teasley Ln,Denton,TX,33.1565,-97.105
Lewisville/E SH 121 Stop 1,Lewisville,TX,33.0531,-96.919
Brentwood/Bakers Bridge Ave,Brentwood,TN,35.964,-86.8197
Nashville/Nolensville Pike,Nashville,TN,36.0146,-86.7043
West Creek/S Main St,West Creek,NJ,39.6842,-74.2673
Brighton/County Rd 2,Brighton,CO,40.0007,-104.882
Evans/Harbor Ln,Evans,CO,40.3769,-104.719
Winter Haven/Lucerne Park Rd,Winter Haven,FL,28.0701,-81.6968
Waipahu/Koa Ridge,Waipahu,HI,21.425,-158.005
Atlanta/Cooledge Ave NE,Atlanta,GA,33.7825,-84.3679
Land O'Lakes/Land O'Lakes Blvd,Land O'Lakes,FL,28.3042,-82.4991
Riverview/Simmons Loop,Riverview,FL,27.7815,-82.3363
Tujunga / Foothill Blvd N.,Tujunga,CA,34.2445,-118.272
Canoga Park / Vanowen,Canoga Park,CA,34.1943,-118.597
Dayton / Harshman,Dayton,OH,39.8019,-84.1289
Burnsville/ Hwy13 &County Rd 5, 34th Place",Burnsville,55337,44.7724
Henderson / E. Sunset Rd,Henderson,NV,36.0713,-115.085
Bloomington/ 90th St & Lyndale,Bloomington,MN,44.8396,-93.2877
South Yonkers / Saw Mill River,Yonkers,NY,40.9427,-73.8816
Las Vegas/W.Flamingo Rd &Jones,Las Vegas,NV,36.1136,-115.222
LA/N.Stadium Way& Riverside Dr,Los Angeles,CA,34.096,-118.243
Prince William / Smoketown Rd,Woodbridge,VA,38.6488,-77.3017
Mt. Vernon / E. Kingsbridge,Mount Vernon,NY,40.8915,-73.8278
Ledgewood / Route 46,Ledgewood,NJ,40.8918,-74.6623
Glendale/ San Fernando & 2 Fwy,Los Angeles,CA,34.1139,-118.244
Alameda / Webster St,Alameda,CA,37.7786,-122.278
Hialeah / Palmetto Expressway,Hialeah,FL,25.8947,-80.3263
Clearwater / Gulf To Bay,Clearwater,FL,27.9621,-82.7288
Clearwater / E. Bay Drive,Clearwater,FL,27.9187,-82.7284
